key,x,y,z,yaw,pitch,roll
x404,2.10849,2.59776,0.838406,-0.116501,-1.37943,1.75208
x405,2.12002,2.59283,0.843225,-0.130695,-1.40625,1.76103
x406,2.13117,2.5877,0.84704,-0.139381,-1.42739,1.76235
x407,2.14265,2.58234,0.849208,-0.144757,-1.44455,1.76058
x408,2.15444,2.57691,0.849322,-0.149559,-1.45951,1.75854
x409,2.16658,2.5711,0.847399,-0.147617,-1.4697,1.74953
x410,2.17897,2.56501,0.843865,-0.13493,-1.47847,1.7296
x411,2.19214,2.55834,0.839396,-0.103008,-1.48892,1.69025
x412,2.20589,2.55139,0.835709,-0.055667,-1.50447,1.63637
x413,2.24485,2.52822,0.836705,-0.0303778,-1.50748,1.59797
x414,2.25618,2.52062,0.83861,-0.0289735,-1.50653,1.59234
x415,2.26463,2.51478,0.84006,-0.0219118,-1.50789,1.58197
x416,2.27497,2.50703,0.842087,-0.0195568,-1.50486,1.57599
x417,2.28505,2.4991,0.84455,-0.0230165,-1.4998,1.57656
x418,2.29534,2.49132,0.847694,-0.0374877,-1.49868,1.58862
x419,2.30619,2.48356,0.851835,-0.0755229,-1.49973,1.62477
x420,2.31686,2.47618,0.856674,-0.13595,-1.49748,1.68404
x421,2.32941,2.46879,0.861998,-0.233603,-1.50614,1.78022
x422,2.34236,2.46165,0.867578,-0.35639,-1.5139,1.90008
x423,2.35505,2.45474,0.872686,-0.427978,-1.51035,1.96773
x424,2.36806,2.44831,0.876078,-0.463981,-1.50616,1.99823
x425,2.38319,2.44196,0.878014,-0.569073,-1.51632,2.09549
x426,2.43096,2.42334,0.883866,-0.787042,-1.52739,2.29132
x427,2.47371,2.40664,0.885252,-0.794646,-1.51467,2.27799
x428,2.48818,2.40077,0.883481,-0.809493,-1.51004,2.28405
x429,2.49879,2.39633,0.881229,-0.812874,-1.50627,2.28033
x430,2.51187,2.39053,0.877097,-0.768062,-1.49789,2.22653
x431,2.52451,2.38473,0.871687,-0.72501,-1.4913,2.17455
x432,2.53612,2.37925,0.865696,-0.682052,-1.48672,2.12265
x433,2.5463,2.37416,0.859461,-0.611552,-1.47851,2.04312
x434,2.55505,2.36971,0.853523,-0.54997,-1.46993,1.97335
x435,2.56284,2.36579,0.84807,-0.50436,-1.46258,1.92079
x436,2.56961,2.3626,0.843576,-0.481186,-1.45781,1.89217
x437,2.5754,2.36,0.83997,-0.466082,-1.45335,1.87245
x438,2.58878,2.35555,0.831252,-0.463971,-1.43992,1.86125
x439,2.59137,2.35531,0.828762,-0.464427,-1.43654,1.85992
x440,2.5937,2.35541,0.826193,-0.459438,-1.43338,1.85355
x441,2.59636,2.35574,0.823724,-0.453057,-1.43248,1.84624
x442,2.59904,2.35637,0.821782,-0.439816,-1.4295,1.83221
x443,2.60187,2.35729,0.820392,-0.419278,-1.42299,1.81053
x444,2.60572,2.3582,0.819208,-0.411253,-1.4218,1.80097
x445,2.61062,2.35895,0.817833,-0.414151,-1.42571,1.80135
x446,2.61578,2.35941,0.816125,-0.420911,-1.4299,1.80449
x447,2.62111,2.35971,0.813702,-0.414933,-1.4206,1.79193
x448,2.62546,2.35942,0.81172,-0.418771,-1.41207,1.78939
x449,2.62911,2.35879,0.810232,-0.430002,-1.40768,1.79528
x450,2.63381,2.35735,0.808307,-0.442301,-1.40092,1.80091
x451,2.6428,2.3523,0.803932,-0.447707,-1.39033,1.79617
x452,2.64594,2.34984,0.801971,-0.445732,-1.38802,1.79015
x453,2.64959,2.34638,0.799228,-0.440337,-1.38359,1.77918
x454,2.65258,2.34291,0.796549,-0.43117,-1.37826,1.76495
x455,2.65479,2.34024,0.794482,-0.421572,-1.37729,1.75197
x456,2.6574,2.33684,0.791702,-0.403007,-1.37794,1.72971
x457,2.65907,2.33398,0.78906,-0.378035,-1.37616,1.70187
x458,2.66007,2.33163,0.786498,-0.351102,-1.37406,1.67246
x459,2.66072,2.33024,0.784669,-0.334035,-1.37546,1.65381
x460,2.66067,2.32889,0.782006,-0.313609,-1.37536,1.63164
x461,2.65928,2.32854,0.780041,-0.301572,-1.37196,1.61929
x462,2.65728,2.32836,0.777674,-0.292095,-1.37343,1.61081
x463,2.65452,2.32812,0.774729,-0.280633,-1.37919,1.60149
x464,2.6501,2.32774,0.771269,-0.262313,-1.38203,1.58591
x465,2.64472,2.32687,0.767496,-0.23656,-1.38628,1.56372
x466,2.63835,2.32543,0.764023,-0.202208,-1.39001,1.53376
x467,2.63126,2.32366,0.761982,-0.16654,-1.38852,1.50285
x468,2.61724,2.32038,0.76335,-0.141579,-1.37992,1.48682
x469,2.60124,2.31807,0.77442,-0.184956,-1.37405,1.54058
x470,2.58503,2.32003,0.792371,-0.259275,-1.36626,1.6286
x471,2.5676,2.32678,0.807356,-0.317956,-1.35543,1.70304
x472,2.54872,2.33502,0.812508,-0.327465,-1.35823,1.73221
x473,2.52876,2.33996,0.800934,-0.275182,-1.36858,1.70111
x474,2.51303,2.34209,0.784104,-0.327119,-1.35813,1.75737
x475,2.50895,2.3432,0.774784,-0.342429,-1.36325,1.77628
x476,2.50511,2.34428,0.766536,-0.345464,-1.36443,1.78335
x477,2.50115,2.34554,0.757045,-0.347823,-1.36766,1.79099
x478,2.49695,2.34697,0.746928,-0.346404,-1.36979,1.79518
x479,2.49063,2.34907,0.732909,-0.331392,-1.36727,1.78728
x480,2.48439,2.35105,0.718457,-0.308108,-1.36523,1.77102
x481,2.47862,2.35277,0.703013,-0.280417,-1.36752,1.75081
x482,2.47343,2.35416,0.687435,-0.248815,-1.37171,1.7267
x483,2.46886,2.35534,0.671803,-0.214534,-1.3769,1.69978
x484,2.46511,2.35641,0.657538,-0.179275,-1.37986,1.67075
x485,2.4593,2.35948,0.624699,-0.0920034,-1.37699,1.59379
x486,2.45812,2.36011,0.612109,-0.056954,-1.37581,1.56273
x487,2.45696,2.3604,0.598682,-0.0209847,-1.37306,1.5307
x488,2.45633,2.36035,0.583909,0.0149121,-1.37177,1.49881
x489,2.45636,2.35999,0.568563,0.0522881,-1.37075,1.46464
x490,2.45767,2.35935,0.55235,0.0957913,-1.3717,1.42316
x491,2.46045,2.35857,0.535961,0.145084,-1.37442,1.3744
x492,2.46461,2.35779,0.518923,0.1996,-1.37727,1.31879
x493,2.47039,2.35713,0.501334,0.260965,-1.38308,1.25487
x494,2.47696,2.35671,0.482198,0.325597,-1.38842,1.18594
x495,2.48421,2.3566,0.462123,0.390157,-1.3937,1.11538
x496,2.49271,2.3568,0.441265,0.460381,-1.40069,1.03757
x497,2.50411,2.35726,0.420768,0.559168,-1.41385,0.930067
x498,2.5455,2.36166,0.375725,0.867965,-1.43999,0.5912
x499,2.58568,2.3656,0.342526,1.17448,-1.44821,0.256318
