row_type,t_abs,t_rel,seq,frame_idx,landmark_id,gx,gy,gz,ax,ay,az,bgx,bgy,bgz,bax,bay,baz,u_norm,v_norm,key,value
vision_feature,1403715275.662143,2.3999998569488525,528,48,5,,,,,,,,,,,,,-0.54907130292392226,0.21534344318474649,,
vision_feature,1403715275.662143,2.3999998569488525,528,48,6,,,,,,,,,,,,,-0.80892078072825113,0.34339554606999978,,
vision_feature,1403715275.662143,2.3999998569488525,528,48,7,,,,,,,,,,,,,0.4726651587467201,0.050318353876543626,,
vision_feature,1403715275.662143,2.3999998569488525,528,48,8,,,,,,,,,,,,,0.63323546614795601,-0.1801931308632766,,
vision_feature,1403715275.662143,2.3999998569488525,528,48,9,,,,,,,,,,,,,1.0391765512162092,0.28372485973787465,,
vision_feature,1403715275.662143,2.3999998569488525,528,48,10,,,,,,,,,,,,,0.9086204165545344,0.49558279362100777,,
vision_feature,1403715275.662143,2.3999998569488525,528,48,11,,,,,,,,,,,,,0.59663851345939589,0.52603889943369164,,
vision_feature,1403715275.662143,2.3999998569488525,528,48,12,,,,,,,,,,,,,0.27590985827653941,0.072977550802914612,,
vision_feature,1403715275.662143,2.3999998569488525,528,48,13,,,,,,,,,,,,,0.47878780692787454,0.3121798944796898,,
imu,1403715275.662143,2.3999998569488525,529,,,0.0055850536063818549,0.013264502315156905,0.07819075048934597,9.0139457916666661,-0.15527195833333335,-3.6202882916666663,0,0,0,0,0,0,,,,
imu,1403715275.6671431,2.4049999713897705,530,,,0.013264502315156905,0.0048869219055841231,0.071907565182166372,9.1610455416666667,-0.0081722083333333334,-3.67749375,0,0,0,0,0,0,,,,
imu,1403715275.6721432,2.4100000858306885,531,,,0.01117010721276371,0.017453292519943295,0.073303828583761846,9.1528733333333321,0.24516625,-3.7755602499999998,0,0,0,0,0,0,,,,
imu,1403715275.6771431,2.4149999618530273,532,,,0.0048869219055841231,0.023736477827122883,0.07819075048934597,9.1120122916666659,0.36774937499999999,-3.6856659583333333,0,0,0,0,0,0,,,,
imu,1403715275.682143,2.4199998378753662,533,,,-0.0055850536063818549,0.025132741228718346,0.076794487087750496,9.1610455416666667,0.3105439166666667,-3.7428714166666661,0,0,0,0,0,0,,,,
imu,1403715275.6871431,2.4249999523162842,534,,,-0.0153588974175501,0.02652900463031381,0.074700091985357306,9.1855621666666654,0.21247741666666667,-3.702010375,0,0,0,0,0,0,,,,
imu,1403715275.6921432,2.4300000667572021,535,,,-0.013264502315156905,0.032812189937493394,0.080285145591739146,8.9158792916666663,0.032688833333333334,-3.6448049166666663,0,0,0,0,0,0,,,,
imu,1403715275.6971431,2.434999942779541,536,,,-0.010471975511965976,0.023038346126325153,0.07749261878854824,8.8913626666666659,0.0081722083333333334,-3.5630828333333331,0,0,0,0,0,0,,,,
imu,1403715275.702143,2.4399998188018799,537,,,-0.0013962634015954637,0.016057029118347832,0.07749261878854824,9.0629790416666669,-0.10623870833333333,-3.6202882916666663,0,0,0,0,0,0,,,,
imu,1403715275.7071431,2.4449999332427979,538,,,0.010471975511965976,0.013962634015954637,0.07749261878854824,9.0139457916666661,-0.073549874999999987,-3.6693215416666662,0,0,0,0,0,0,,,,
vision_feature,1403715275.7121432,2.4500000476837158,539,49,1,,,,,,,,,,,,,0.24210898641359363,0.29031187047155238,,
vision_feature,1403715275.7121432,2.4500000476837158,539,49,2,,,,,,,,,,,,,0.3635490096372917,0.46514297866072957,,
vision_feature,1403715275.7121432,2.4500000476837158,539,49,3,,,,,,,,,,,,,0.71184730723164003,0.013985193279602617,,
vision_feature,1403715275.7121432,2.4500000476837158,539,49,4,,,,,,,,,,,,,0.060795487457893593,0.10242761224562998,,
vision_feature,1403715275.7121432,2.4500000476837158,539,49,5,,,,,,,,,,,,,-0.54900138123562658,0.21531622581062393,,
vision_feature,1403715275.7121432,2.4500000476837158,539,49,6,,,,,,,,,,,,,-0.80882108169004518,0.34335456678643811,,
vision_feature,1403715275.7121432,2.4500000476837158,539,49,7,,,,,,,,,,,,,0.47274493415760888,0.050349787008736963,,
vision_feature,1403715275.7121432,2.4500000476837158,539,49,8,,,,,,,,,,,,,0.63334523685507682,-0.18015368832153297,,
vision_feature,1403715275.7121432,2.4500000476837158,539,49,9,,,,,,,,,,,,,1.0393125986928744,0.28379593160144412,,
vision_feature,1403715275.7121432,2.4500000476837158,539,49,10,,,,,,,,,,,,,0.9086049465139886,0.49555736512733495,,
vision_feature,1403715275.7121432,2.4500000476837158,539,49,11,,,,,,,,,,,,,0.59673133745243556,0.52609002444081499,,
vision_feature,1403715275.7121432,2.4500000476837158,539,49,12,,,,,,,,,,,,,0.27596697750124877,0.072990158117995391,,
vision_feature,1403715275.7121432,2.4500000476837158,539,49,13,,,,,,,,,,,,,0.47882875271389552,0.312191735781298,,
imu,1403715275.7121432,2.4500000476837158,540,,,0.013962634015954637,0.010471975511965976,0.074001960284559576,9.1447011249999992,0.065377666666666667,-3.7755602499999998,0,0,0,0,0,0,,,,
imu,1403715275.7171431,2.4549999237060547,541,,,0.013264502315156905,0.020245819323134219,0.08377580409572781,8.9976013749999986,0.30237170833333332,-3.7346992083333332,0,0,0,0,0,0,,,,
imu,1403715275.7221432,2.4600000381469727,542,,,0,0.023736477827122883,0.07749261878854824,9.1038400833333331,0.32688833333333334,-3.7346992083333332,0,0,0,0,0,0,,,,
imu,1403715275.727143,2.4649999141693115,543,,,-0.01117010721276371,0.022340214425527419,0.080285145591739146,9.2754564583333323,0.3350605416666666,-3.8000768749999998,0,0,0,0,0,0,,,,
imu,1403715275.7321432,2.4700000286102295,544,,,-0.017453292519943295,0.0307177948351002,0.080285145591739146,9.1283567083333317,0.26968287499999999,-3.6529771249999996,0,0,0,0,0,0,,,,
imu,1403715275.737143,2.4749999046325684,545,,,-0.017453292519943295,0.02722713633111154,0.07819075048934597,8.883190458333333,0.032688833333333334,-3.6366327083333334,0,0,0,0,0,0,,,,
imu,1403715275.7421432,2.4800000190734863,546,,,-0.01117010721276371,0.0153588974175501,0.080285145591739146,8.8913626666666659,-0.04903325,-3.5957716666666664,0,0,0,0,0,0,,,,
imu,1403715275.747143,2.4849998950958252,547,,,-0.00069813170079773186,0.012566370614359173,0.078888882190143686,9.1283567083333317,-0.196133,-3.67749375,0,0,0,0,0,0,,,,
imu,1403715275.7521431,2.4900000095367432,548,,,0.0076794487087750501,0.012566370614359173,0.07958701389094143,9.0221180000000007,0.024516625,-3.7265269999999999,0,0,0,0,0,0,,,,
imu,1403715275.757143,2.494999885559082,549,,,0.01117010721276371,0.020245819323134219,0.069813170079773182,9.0793234583333327,0.15527195833333335,-3.7673880416666665,0,0,0,0,0,0,,,,
vision_feature,1403715275.7621431,2.5,550,50,1,,,,,,,,,,,,,0.24219737739247651,0.29026712746873845,,
vision_feature,1403715275.7621431,2.5,550,50,2,,,,,,,,,,,,,0.36365707554799576,0.46509084389584943,,
vision_feature,1403715275.7621431,2.5,550,50,3,,,,,,,,,,,,,0.71198162854514468,0.013934209842973361,,
vision_feature,1403715275.7621431,2.5,550,50,4,,,,,,,,,,,,,0.060889985686196094,0.10238677010019757,,
vision_feature,1403715275.7621431,2.5,550,50,5,,,,,,,,,,,,,-0.54887142273866785,0.21525962813095229,,
vision_feature,1403715275.7621431,2.5,550,50,6,,,,,,,,,,,,,-0.80865211680854665,0.3432801887250998,,
vision_feature,1403715275.7621431,2.5,550,50,7,,,,,,,,,,,,,0.47285271057714218,0.050290707895841495,,
vision_feature,1403715275.7621431,2.5,550,50,8,,,,,,,,,,,,,0.63347438241943632,-0.18021536014622269,,
vision_feature,1403715275.7621431,2.5,550,50,9,,,,,,,,,,,,,1.0395241515872924,0.28376590555222125,,
vision_feature,1403715275.7621431,2.5,550,50,10,,,,,,,,,,,,,0.90875759533439116,0.49550165275061359,,
vision_feature,1403715275.7621431,2.5,550,50,11,,,,,,,,,,,,,0.59687752137894301,0.52605804175908744,,
vision_feature,1403715275.7621431,2.5,550,50,12,,,,,,,,,,,,,0.27605535126263148,0.072927887641144218,,
vision_feature,1403715275.7621431,2.5,550,50,13,,,,,,,,,,,,,0.4788776161225155,0.31214319910396215,,
imu,1403715275.7621431,2.5,551,,,0.01117010721276371,0.020943951023931952,0.075398223686155036,9.0466346249999994,0.31871612500000002,-3.6856659583333333,0,0,0,0,0,0,,,,
imu,1403715275.767143,2.5049998760223389,552,,,-0.0027925268031909274,0.020245819323134219,0.07819075048934597,9.1447011249999992,0.32688833333333334,-3.7265269999999999,0,0,0,0,0,0,,,,
imu,1403715275.7721431,2.5099999904632568,553,,,-0.01117010721276371,0.027925268031909273,0.080983277292536876,9.2672842499999994,0.31871612500000002,-3.7265269999999999,0,0,0,0,0,0,,,,
imu,1403715275.7771432,2.5150001049041748,554,,,-0.017453292519943295,0.02722713633111154,0.080983277292536876,8.8913626666666659,0.17161637500000002,-3.5957716666666664,0,0,0,0,0,0,,,,
imu,1403715275.7821431,2.5199999809265137,555,,,-0.0153588974175501,0.020943951023931952,0.085870199198121014,8.9894291666666657,0.024516625,-3.7346992083333332,0,0,0,0,0,0,,,,
imu,1403715275.787143,2.5249998569488525,556,,,-0.014660765716752367,0.013264502315156905,0.076794487087750496,8.9730847499999999,-0.057205458333333334,-3.5303939999999998,0,0,0,0,0,0,,,,
imu,1403715275.7921431,2.5299999713897705,557,,,-0.0020943951023931952,0.014660765716752367,0.078888882190143686,9.1855621666666654,-0.089894291666666667,-3.6938381666666662,0,0,0,0,0,0,,,,
imu,1403715275.7971432,2.5350000858306885,558,,,0.0069813170079773184,0.012566370614359173,0.074700091985357306,9.0466346249999994,-0.089894291666666667,-3.7346992083333332,0,0,0,0,0,0,,,,
imu,1403715275.8021431,2.5399999618530273,559,,,0.011868238913561441,0.017453292519943295,0.072605696882964116,9.0629790416666669,0.16344416666666667,-3.7428714166666661,0,0,0,0,0,0,,,,
imu,1403715275.807143,2.5449998378753662,560,,,0.014660765716752367,0.02652900463031381,0.07819075048934597,9.0956678750000002,0.28602729166666663,-3.6938381666666662,0,0,0,0,0,0,,,,
vision_feature,1403715275.8121431,2.5499999523162842,561,51,1,,,,,,,,,,,,,0.24227187107282502,0.29032587164039309,,
vision_feature,1403715275.8121431,2.5499999523162842,561,51,2,,,,,,,,,,,,,0.3637128926202664,0.46515840819105525,,
vision_feature,1403715275.8121431,2.5499999523162842,561,51,3,,,,,,,,,,,,,0.71204592047714443,0.013981012605492366,,
vision_feature,1403715275.8121431,2.5499999523162842,561,51,4,,,,,,,,,,,,,0.060934408554662027,0.10244061659999758,,
vision_feature,1403715275.8121431,2.5499999523162842,561,51,5,,,,,,,,,,,,,-0.54881595429648322,0.21530650473304661,,
vision_feature,1403715275.8121431,2.5499999523162842,561,51,6,,,,,,,,,,,,,-0.80858293352255728,0.34332776995635977,,
vision_feature,1403715275.8121431,2.5499999523162842,561,51,7,,,,,,,,,,,,,0.47288874614641185,0.050334959005984031,,
vision_feature,1403715275.8121431,2.5499999523162842,561,51,8,,,,,,,,,,,,,0.63353372319136159,-0.18017809535333362,,
vision_feature,1403715275.8121431,2.5499999523162842,561,51,9,,,,,,,,,,,,,1.0396214327630398,0.28384047938948953,,
vision_feature,1403715275.8121431,2.5499999523162842,561,51,10,,,,,,,,,,,,,0.9089554670593667,0.49565404484919773,,
vision_feature,1403715275.8121431,2.5499999523162842,561,51,11,,,,,,,,,,,,,0.59694609805942156,0.52611641441380075,,
vision_feature,1403715275.8121431,2.5499999523162842,561,51,12,,,,,,,,,,,,,0.27605513030787315,0.072976755957684089,,
vision_feature,1403715275.8121431,2.5499999523162842,561,51,13,,,,,,,,,,,,,0.478947614358959,0.31219301275779276,,
imu,1403715275.8121431,2.5499999523162842,562,,,-0.0041887902047863905,0.023038346126325153,0.086568330898918744,9.1855621666666654,0.4903325,-3.7265269999999999,0,0,0,0,0,0,,,,
imu,1403715275.8171432,2.5550000667572021,563,,,-0.014660765716752367,0.036302848441482058,0.08377580409572781,9.2100787916666658,0.29419949999999995,-3.7346992083333332,0,0,0,0,0,0,,,,
imu,1403715275.8221431,2.559999942779541,564,,,-0.020245819323134219,0.029321531433504733,0.075398223686155036,8.9730847499999999,0.057205458333333334,-3.5957716666666664,0,0,0,0,0,0,,,,
imu,1403715275.827143,2.5649998188018799,565,,,-0.012566370614359173,0.028623399732707,0.07819075048934597,8.9322237083333338,-0.016344416666666667,-3.702010375,0,0,0,0,0,0,,,,
imu,1403715275.8321433,2.570000171661377,566,,,-0.0048869219055841231,0.019547687622336492,0.072605696882964116,8.9485681249999995,-0.04903325,-3.5467384166666669,0,0,0,0,0,0,,,,
imu,1403715275.8371432,2.5750000476837158,567,,,0.0055850536063818549,0.020245819323134219,0.074700091985357306,9.2100787916666658,-0.122583125,-3.8164212916666664,0,0,0,0,0,0,,,,
imu,1403715275.8421431,2.5799999237060547,568,,,0.014660765716752367,0.023038346126325153,0.074001960284559576,9.1692177499999996,-0.073549874999999987,-3.7510436249999999,0,0,0,0,0,0,,,,
imu,1403715275.8471429,2.5849997997283936,569,,,0.016057029118347832,0.034208453339088861,0.074700091985357306,9.1855621666666654,0.081722083333333334,-3.8164212916666664,0,0,0,0,0,0,,,,
imu,1403715275.8521433,2.5900001525878906,570,,,0.012566370614359173,0.034208453339088861,0.085870199198121014,8.9730847499999999,0.47398808333333331,-3.67749375,0,0,0,0,0,0,,,,
imu,1403715275.8571432,2.5950000286102295,571,,,-0.008377580409572781,0.030019663134302467,0.07609635538695278,9.2918008749999998,0.38409379166666668,-3.8164212916666664,0,0,0,0,0,0,,,,
vision_feature,1403715275.862143,2.5999999046325684,572,52,1,,,,,,,,,,,,,0.24219518075495361,0.29070560672445417,,
vision_feature,1403715275.862143,2.5999999046325684,572,52,2,,,,,,,,,,,,,0.36370648867844618,0.4655948266956545,,
vision_feature,1403715275.862143,2.5999999046325684,572,52,3,,,,,,,,,,,,,0.71193693749789322,0.0143562212768567,,
vision_feature,1403715275.862143,2.5999999046325684,572,52,4,,,,,,,,,,,,,0.060880543935846979,0.10277905296594296,,
vision_feature,1403715275.862143,2.5999999046325684,572,52,5,,,,,,,,,,,,,-0.54890989410951652,0.21572563227538846,,
vision_feature,1403715275.862143,2.5999999046325684,572,52,6,,,,,,,,,,,,,-0.80877728576393038,0.34380555208005803,,
vision_feature,1403715275.862143,2.5999999046325684,572,52,7,,,,,,,,,,,,,0.47282424499869458,0.050741129840713155,,
vision_feature,1403715275.862143,2.5999999046325684,572,52,8,,,,,,,,,,,,,0.63337160246512825,-0.17979683900790908,,
vision_feature,1403715275.862143,2.5999999046325684,572,52,9,,,,,,,,,,,,,1.0395438005779158,0.28422204996018552,,
vision_feature,1403715275.862143,2.5999999046325684,572,52,10,,,,,,,,,,,,,0.90881822442072624,0.49595928666061112,,
vision_feature,1403715275.862143,2.5999999046325684,572,52,11,,,,,,,,,,,,,0.59702375765437887,0.52659470006803033,,
vision_feature,1403715275.862143,2.5999999046325684,572,52,12,,,,,,,,,,,,,0.27609419639381405,0.073395750738386098,,
vision_feature,1403715275.862143,2.5999999046325684,572,52,13,,,,,,,,,,,,,0.47890032244762099,0.31249146591350135,,
imu,1403715275.862143,2.5999999046325684,573,,,-0.016755160819145562,0.037000980142279788,0.08237954069413235,8.9649125416666671,0.29419949999999995,-3.5957716666666664,0,0,0,0,0,0,,,,
imu,1403715275.8671429,2.6049997806549072,574,,,-0.020943951023931952,0.02652900463031381,0.078888882190143686,8.9077070833333334,-0.13075533333333333,-3.6121160833333334,0,0,0,0,0,0,,,,
imu,1403715275.8721433,2.6100001335144043,575,,,-0.014660765716752367,0.018151424220741029,0.07749261878854824,8.9894291666666657,-0.10623870833333333,-3.6039438749999997,0,0,0,0,0,0,,,,
imu,1403715275.8771431,2.6150000095367432,576,,,0.0055850536063818549,0.017453292519943295,0.080285145591739146,9.0629790416666669,-0.14709974999999997,-3.6284604999999996,0,0,0,0,0,0,,,,
imu,1403715275.882143,2.619999885559082,577,,,0.012566370614359173,0.019547687622336492,0.075398223686155036,9.3816951666666668,-0.098066500000000001,-3.8000768749999998,0,0,0,0,0,0,,,,
imu,1403715275.8871429,2.6249997615814209,578,,,0.019547687622336492,0.033510321638291124,0.08168140899333462,9.0629790416666669,0.21247741666666667,-3.7101825833333333,0,0,0,0,0,0,,,,
imu,1403715275.8921432,2.630000114440918,579,,,0.0076794487087750501,0.029321531433504733,0.076794487087750496,9.0221180000000007,0.392266,-3.7101825833333333,0,0,0,0,0,0,,,,
imu,1403715275.8971431,2.6349999904632568,580,,,-0.008377580409572781,0.033510321638291124,0.07749261878854824,9.2182509999999986,0.40043820833333332,-3.7755602499999998,0,0,0,0,0,0,,,,
imu,1403715275.902143,2.6399998664855957,581,,,-0.018151424220741029,0.02722713633111154,0.074001960284559576,8.8913626666666659,0.27785508333333331,-3.6366327083333334,0,0,0,0,0,0,,,,
imu,1403715275.9071431,2.6449999809265137,582,,,-0.016755160819145562,0.022340214425527419,0.076794487087750496,9.1201845000000006,-0.14709974999999997,-3.7101825833333333,0,0,0,0,0,0,,,,
vision_feature,1403715275.9121432,2.6500000953674316,583,53,1,,,,,,,,,,,,,0.24203217744189234,0.2909776100850418,,
vision_feature,1403715275.9121432,2.6500000953674316,583,53,2,,,,,,,,,,,,,0.36355312291277037,0.46590080265321066,,
vision_feature,1403715275.9121432,2.6500000953674316,583,53,3,,,,,,,,,,,,,0.71171295695882775,0.014591060721155846,,
vision_feature,1403715275.9121432,2.6500000953674316,583,53,4,,,,,,,,,,,,,0.060727375025005241,0.1030051171513167,,
vision_feature,1403715275.9121432,2.6500000953674316,583,53,5,,,,,,,,,,,,,-0.54912357214440721,0.21601355166529743,,
vision_feature,1403715275.9121432,2.6500000953674316,583,53,6,,,,,,,,,,,,,-0.8090148548053343,0.34411698505427968,,
vision_feature,1403715275.9121432,2.6500000953674316,583,53,7,,,,,,,,,,,,,0.4726233876712746,0.050983662000426443,,
vision_feature,1403715275.9121432,2.6500000953674316,583,53,8,,,,,,,,,,,,,0.63310791718378645,-0.1795500080898712,,
vision_feature,1403715275.9121432,2.6500000953674316,583,53,9,,,,,,,,,,,,,1.0393025446612685,0.28447705203309376,,
vision_feature,1403715275.9121432,2.6500000953674316,583,53,10,,,,,,,,,,,,,0.90870946285138066,0.49632026208010827,,
vision_feature,1403715275.9121432,2.6500000953674316,583,53,11,,,,,,,,,,,,,0.59682629491364692,0.52688749132946533,,
vision_feature,1403715275.9121432,2.6500000953674316,583,53,12,,,,,,,,,,,,,0.27594520698918151,0.073665435116927386,,
vision_feature,1403715275.9121432,2.6500000953674316,583,53,13,,,,,,,,,,,,,0.47872392839767874,0.31269969503035511,,
vision_feature,1403715275.9121432,2.6500000953674316,583,53,14,,,,,,,,,,,,,0.39969310885989567,-0.37862631815276526,,
vision_feature,1403715275.9121432,2.6500000953674316,583,53,15,,,,,,,,,,,,,0.088379454866025289,-0.38946319983969424,,
imu,1403715275.9121432,2.6500000953674316,584,,,-0.008377580409572781,0.019547687622336492,0.074001960284559576,9.0384624166666665,-0.26968287499999999,-3.6529771249999996,0,0,0,0,0,0,,,,
imu,1403715275.9171431,2.6549999713897705,585,,,0.0090757121103705145,0.02583087292951608,0.069813170079773182,9.422556208333333,-0.073549874999999987,-3.881798958333333,0,0,0,0,0,0,,,,
imu,1403715275.922143,2.6599998474121094,586,,,0.018151424220741029,0.05166174585903216,0.07749261878854824,9.643205833333333,0.26968287499999999,-3.9144877916666663,0,0,0,0,0,0,,,,
imu,1403715275.9271431,2.6649999618530273,587,,,0.0020943951023931952,0.085870199198121014,0.070511301780570912,9.2182509999999986,0.41678262500000002,-4.0043820833333328,0,0,0,0,0,0,,,,
imu,1403715275.9321432,2.6700000762939453,588,,,-0.018151424220741029,0.071907565182166372,0.063529984772593598,8.6053353749999992,0.23699404166666665,-3.5630828333333331,0,0,0,0,0,0,,,,
imu,1403715275.9371431,2.6749999523162842,589,,,-0.020245819323134219,0.050963614158234416,0.074700091985357306,8.7197462916666666,0.22064962499999999,-3.5385662083333331,0,0,0,0,0,0,,,,
imu,1403715275.942143,2.679999828338623,590,,,-0.0153588974175501,0.036302848441482058,0.076794487087750496,8.7279184999999995,-0.13075533333333333,-3.5957716666666664,0,0,0,0,0,0,,,,
imu,1403715275.9471431,2.684999942779541,591,,,-0.00069813170079773186,0.023736477827122883,0.093549647906896058,9.0793234583333327,0.16344416666666667,-3.7346992083333332,0,0,0,0,0,0,,,,
imu,1403715275.9521432,2.690000057220459,592,,,0.0041887902047863905,0.041887902047863905,0.089360857702109678,9.0956678750000002,0.098066500000000001,-3.6611493333333334,0,0,0,0,0,0,,,,
imu,1403715275.9571431,2.6949999332427979,593,,,0.00069813170079773186,0.035604716740684328,0.076794487087750496,8.9485681249999995,0.0081722083333333334,-3.5303939999999998,0,0,0,0,0,0,,,,
vision_feature,1403715275.9621429,2.6999998092651367,594,54,1,,,,,,,,,,,,,0.24212253787374011,0.29223273694096008,,
vision_feature,1403715275.9621429,2.6999998092651367,594,54,2,,,,,,,,,,,,,0.36368479920606039,0.46728389251486635,,
vision_feature,1403715275.9621429,2.6999998092651367,594,54,3,,,,,,,,,,,,,0.71172550091369657,0.015675414526352797,,
vision_feature,1403715275.9621429,2.6999998092651367,594,54,4,,,,,,,,,,,,,0.060730365330474517,0.1042295096934046,,
vision_feature,1403715275.9621429,2.6999998092651367,594,54,5,,,,,,,,,,,,,-0.54915543988774829,0.21718114771030078,,
vision_feature,1403715275.9621429,2.6999998092651367,594,54,6,,,,,,,,,,,,,-0.80921873599822902,0.34538094748785991,,
vision_feature,1403715275.9621429,2.6999998092651367,594,54,7,,,,,,,,,,,,,0.47264553787971969,0.052048078202873042,,
vision_feature,1403715275.9621429,2.6999998092651367,594,54,8,,,,,,,,,,,,,0.63297241453988651,-0.17842311055765822,,
vision_feature,1403715275.9621429,2.6999998092651367,594,54,9,,,,,,,,,,,,,1.0395225822159475,0.28569562682924049,,
vision_feature,1403715275.9621429,2.6999998092651367,594,54,10,,,,,,,,,,,,,0.90903069337843734,0.4976436017932695,,
vision_feature,1403715275.9621429,2.6999998092651367,594,54,11,,,,,,,,,,,,,0.5970827524901714,0.52833507152346459,,
vision_feature,1403715275.9621429,2.6999998092651367,594,54,12,,,,,,,,,,,,,0.27591502456594202,0.074762576308730025,,
vision_feature,1403715275.9621429,2.6999998092651367,594,54,13,,,,,,,,,,,,,0.4788757965136074,0.31398375981181859,,
vision_feature,1403715275.9621429,2.6999998092651367,594,54,14,,,,,,,,,,,,,0.39955193441602554,-0.37727564213010473,,
vision_feature,1403715275.9621429,2.6999998092651367,594,54,15,,,,,,,,,,,,,0.088357017426694967,-0.38799513863737489,,
imu,1403715275.9621429,2.6999998092651367,595,,,0.0027925268031909274,0.022340214425527419,0.067020643276582248,8.8668460416666655,0.098066500000000001,-3.3506054166666663,0,0,0,0,0,0,,,,
imu,1403715275.9671431,2.7049999237060547,596,,,0.0062831853071795866,0.0069813170079773184,0.073303828583761846,9.1120122916666659,-0.122583125,-3.5222217916666665,0,0,0,0,0,0,,,,
imu,1403715275.9721432,2.7100000381469727,597,,,0.013264502315156905,0.013264502315156905,0.08307767239493008,9.2182509999999986,0.196133,-3.6366327083333334,0,0,0,0,0,0,,,,
imu,1403715275.977143,2.7149999141693115,598,,,0.0041887902047863905,0.031415926535897934,0.085870199198121014,9.471589458333332,0.40861041666666664,-3.7183547916666662,0,0,0,0,0,0,,,,
imu,1403715275.9821432,2.7200000286102295,599,,,-0.013962634015954637,0.048869219055841226,0.076794487087750496,9.3735229583333322,0.13892754166666665,-3.8082490833333327,0,0,0,0,0,0,,,,
imu,1403715275.987143,2.7249999046325684,600,,,-0.016755160819145562,0.029321531433504733,0.071907565182166372,8.5644743333333331,0.065377666666666667,-3.3832942499999996,0,0,0,0,0,0,,,,
imu,1403715275.9921432,2.7300000190734863,601,,,-0.0041887902047863905,0.018151424220741029,0.07749261878854824,9.2509398333333337,-0.17978858333333333,-3.5549106249999998,0,0,0,0,0,0,,,,
imu,1403715275.997143,2.7349998950958252,602,,,0.0097738438111682462,0.032114058236695664,0.093549647906896058,8.9322237083333338,0.122583125,-3.6693215416666662,0,0,0,0,0,0,,,,
imu,1403715276.0021431,2.7400000095367432,603,,,0.0062831853071795866,0.020943951023931952,0.10611601852125524,9.2754564583333323,0.58839899999999989,-3.8164212916666664,0,0,0,0,0,0,,,,
imu,1403715276.007143,2.744999885559082,604,,,-0.024434609527920613,0.037699111843077518,0.089360857702109678,9.1120122916666659,0.53936574999999998,-3.67749375,0,0,0,0,0,0,,,,
vision_feature,1403715276.0121431,2.75,605,55,1,,,,,,,,,,,,,0.24221729020452151,0.29246048209526504,,
vision_feature,1403715276.0121431,2.75,605,55,2,,,,,,,,,,,,,0.36383827935242763,0.46749328940076862,,
vision_feature,1403715276.0121431,2.75,605,55,3,,,,,,,,,,,,,0.71168950714639678,0.015706189678512804,,
vision_feature,1403715276.0121431,2.75,605,55,4,,,,,,,,,,,,,0.060773637445170482,0.10449080920215392,,
vision_feature,1403715276.0121431,2.75,605,55,5,,,,,,,,,,,,,-0.54910083441994151,0.21763448088966231,,
vision_feature,1403715276.0121431,2.75,605,55,6,,,,,,,,,,,,,-0.80913689009409717,0.34592097062505539,,
vision_feature,1403715276.0121431,2.75,605,55,7,,,,,,,,,,,,,0.47262893220277563,0.052154735278711596,,
vision_feature,1403715276.0121431,2.75,605,55,8,,,,,,,,,,,,,0.63286429984641246,-0.17836281536973914,,
vision_feature,1403715276.0121431,2.75,605,55,9,,,,,,,,,,,,,1.0396341196761094,0.28567370991241359,,
vision_feature,1403715276.0121431,2.75,605,55,10,,,,,,,,,,,,,0.9093536012732889,0.49781686893637006,,
vision_feature,1403715276.0121431,2.75,605,55,11,,,,,,,,,,,,,0.59729263322565962,0.5284926005969206,,
vision_feature,1403715276.0121431,2.75,605,55,12,,,,,,,,,,,,,0.27591250083608876,0.074934521039561303,,
vision_feature,1403715276.0121431,2.75,605,55,13,,,,,,,,,,,,,0.47892424880375911,0.31413522209274397,,
vision_feature,1403715276.0121431,2.75,605,55,14,,,,,,,,,,,,,0.39940912324721733,-0.3771194425345758,,
vision_feature,1403715276.0121431,2.75,605,55,15,,,,,,,,,,,,,0.088213389577433909,-0.38772402773045672,,
imu,1403715276.0121431,2.75,606,,,-0.040491638646268438,-0.0055850536063818549,0.075398223686155036,8.4255467916666653,-0.16344416666666667,-3.5467384166666669,0,0,0,0,0,0,,,,
imu,1403715276.017143,2.7549998760223389,607,,,-0.027925268031909273,-0.0027925268031909274,0.063529984772593598,9.3898673749999997,-0.31871612500000002,-3.702010375,0,0,0,0,0,0,,,,
imu,1403715276.0221431,2.7599999904632568,608,,,0.0069813170079773184,0.013962634015954637,0.072605696882964116,9.3408341249999989,-0.51484912499999991,-3.6611493333333334,0,0,0,0,0,0,,,,
imu,1403715276.027143,2.7649998664855957,609,,,0.033510321638291124,0.043284165449459372,0.055850536063818547,9.1120122916666659,-0.17161637500000002,-3.702010375,0,0,0,0,0,0,,,,
imu,1403715276.0321431,2.7699999809265137,610,,,0.032812189937493394,0.021642082724729686,0.047472955654245766,8.6543686249999983,0.17978858333333333,-3.4650163333333333,0,0,0,0,0,0,,,,
imu,1403715276.0371432,2.7750000953674316,611,,,0.023736477827122883,0.010471975511965976,0.064228116473391328,8.7524351249999999,0.65377666666666667,-3.6202882916666663,0,0,0,0,0,0,,,,
imu,1403715276.0421431,2.7799999713897705,612,,,0.0055850536063818549,0.0020943951023931952,0.080285145591739146,8.7851239583333331,0.91528733333333334,-3.587599458333333,0,0,0,0,0,0,,,,
imu,1403715276.047143,2.7849998474121094,613,,,-0.02722713633111154,0.024434609527920613,0.085870199198121014,9.3980395833333326,0.49850470833333332,-3.8654545416666664,0,0,0,0,0,0,,,,
